Cod_Ibge;Localidade;Setor;Ano;Valor
3521606;Irapuru;Valor Adicionado Total;2019;R$92.058.459
3521705;Itaberá;Valor Adicionado Total;2019;R$538.481.862
3521804;Itaí;Valor Adicionado Total;2019;R$644.779.843
3521903;Itajobi;Valor Adicionado Total;2019;R$569.863.314
3522000;Itaju;Valor Adicionado Total;2019;R$91.487.153
3522109;Itanhaém;Valor Adicionado Total;2019;R$1.923.511.282
3522158;Itaóca;Valor Adicionado Total;2019;R$40.628.335
3522208;Itapecerica da Serra;Valor Adicionado Total;2019;R$3.438.348.342
3522307;Itapetininga;Valor Adicionado Total;2019;R$4.378.533.816
3522406;Itapeva;Valor Adicionado Total;2019;R$2.696.002.470
3522505;Itapevi;Valor Adicionado Total;2019;R$9.954.107.603
3522604;Itapira;Valor Adicionado Total;2019;R$3.361.265.661
3522653;Itapirapuã Paulista;Valor Adicionado Total;2019;R$43.915.311
3522703;Itápolis;Valor Adicionado Total;2019;R$1.193.923.999
3522802;Itaporanga;Valor Adicionado Total;2019;R$272.888.032
3522901;Itapuí;Valor Adicionado Total;2019;R$509.651.401
3523008;Itapura;Valor Adicionado Total;2019;R$92.157.721
3523107;Itaquaquecetuba;Valor Adicionado Total;2019;R$6.661.062.420
3523206;Itararé;Valor Adicionado Total;2019;R$876.392.087
3523305;Itariri;Valor Adicionado Total;2019;R$307.081.712
3523404;Itatiba;Valor Adicionado Total;2019;R$5.277.636.929
3523503;Itatinga;Valor Adicionado Total;2019;R$369.519.468
3523602;Itirapina;Valor Adicionado Total;2019;R$539.495.266
3523701;Itirapuã;Valor Adicionado Total;2019;R$99.966.507
3523800;Itobi;Valor Adicionado Total;2019;R$130.712.840
3523909;Itu;Valor Adicionado Total;2019;R$6.682.154.584
3524006;Itupeva;Valor Adicionado Total;2019;R$5.889.436.183
3524105;Ituverava;Valor Adicionado Total;2019;R$1.413.963.936
3524204;Jaborandi;Valor Adicionado Total;2019;R$132.993.216
3524303;Jaboticabal;Valor Adicionado Total;2019;R$2.646.036.328
3524402;Jacareí;Valor Adicionado Total;2019;R$11.049.404.191
3524501;Jaci;Valor Adicionado Total;2019;R$388.959.248
3524600;Jacupiranga;Valor Adicionado Total;2019;R$475.237.075
3524709;Jaguariúna;Valor Adicionado Total;2019;R$9.552.178.052
3524808;Jales;Valor Adicionado Total;2019;R$1.485.427.194
3524907;Jambeiro;Valor Adicionado Total;2019;R$183.835.392
3525003;Jandira;Valor Adicionado Total;2019;R$3.378.594.811
3525102;Jardinópolis;Valor Adicionado Total;2019;R$1.083.005.066
3525201;Jarinu;Valor Adicionado Total;2019;R$2.135.659.465
3525300;Jaú;Valor Adicionado Total;2019;R$4.405.339.308
3525409;Jeriquara;Valor Adicionado Total;2019;R$100.704.257
3525508;Joanópolis;Valor Adicionado Total;2019;R$202.362.587
3525607;João Ramalho;Valor Adicionado Total;2019;R$123.508.313
3525706;José Bonifácio;Valor Adicionado Total;2019;R$1.148.999.160
3525805;Júlio Mesquita;Valor Adicionado Total;2019;R$51.452.272
3525854;Jumirim;Valor Adicionado Total;2019;R$105.965.142
3525904;Jundiaí;Valor Adicionado Total;2019;R$38.065.988.639
3526001;Junqueirópolis;Valor Adicionado Total;2019;R$539.932.063
3526100;Juquiá;Valor Adicionado Total;2019;R$331.275.696
3526209;Juquitiba;Valor Adicionado Total;2019;R$502.038.303
3526308;Lagoinha;Valor Adicionado Total;2019;R$59.531.661
3526407;Laranjal Paulista;Valor Adicionado Total;2019;R$988.395.214
3526506;Lavínia;Valor Adicionado Total;2019;R$149.437.194
3526605;Lavrinhas;Valor Adicionado Total;2019;R$92.682.827
3526704;Leme;Valor Adicionado Total;2019;R$2.920.985.885
3526803;Lençóis Paulista;Valor Adicionado Total;2019;R$2.724.852.336
3526902;Limeira;Valor Adicionado Total;2019;R$11.744.810.698
3527009;Lindóia;Valor Adicionado Total;2019;R$168.906.898
3527108;Lins;Valor Adicionado Total;2019;R$4.788.651.663
3527207;Lorena;Valor Adicionado Total;2019;R$2.523.714.176
3527256;Lourdes;Valor Adicionado Total;2019;R$33.841.416
3527306;Louveira;Valor Adicionado Total;2019;R$12.927.880.412
3527405;Lucélia;Valor Adicionado Total;2019;R$370.983.245
3527504;Lucianópolis;Valor Adicionado Total;2019;R$51.888.531
3527603;Luís Antônio;Valor Adicionado Total;2019;R$1.232.820.291
3527702;Luiziânia;Valor Adicionado Total;2019;R$73.672.948
3527801;Lupércio;Valor Adicionado Total;2019;R$70.339.862
3527900;Lutécia;Valor Adicionado Total;2019;R$71.319.616
3528007;Macatuba;Valor Adicionado Total;2019;R$560.765.520
3528106;Macaubal;Valor Adicionado Total;2019;R$161.510.051
3528205;Macedônia;Valor Adicionado Total;2019;R$72.305.935
3528304;Magda;Valor Adicionado Total;2019;R$91.567.892
3528403;Mairinque;Valor Adicionado Total;2019;R$1.452.390.798
3528502;Mairiporã;Valor Adicionado Total;2019;R$1.640.372.628
3528601;Manduri;Valor Adicionado Total;2019;R$204.290.511
3528700;Marabá Paulista;Valor Adicionado Total;2019;R$102.659.349
3528809;Maracaí;Valor Adicionado Total;2019;R$363.503.378
3528858;Marapoama;Valor Adicionado Total;2019;R$161.406.230
3528908;Mariápolis;Valor Adicionado Total;2019;R$56.218.693
3529005;Marília;Valor Adicionado Total;2019;R$7.500.660.724
3529104;Marinópolis;Valor Adicionado Total;2019;R$36.531.267
3529203;Martinópolis;Valor Adicionado Total;2019;R$451.619.723
3529302;Matão;Valor Adicionado Total;2019;R$3.383.794.084
3529401;Mauá;Valor Adicionado Total;2019;R$13.915.878.402
3529500;Mendonça;Valor Adicionado Total;2019;R$160.535.328
3529609;Meridiano;Valor Adicionado Total;2019;R$212.077.539
3529658;Mesópolis;Valor Adicionado Total;2019;R$58.675.016
3529708;Miguelópolis;Valor Adicionado Total;2019;R$1.013.930.053
3529807;Mineiros do Tietê;Valor Adicionado Total;2019;R$161.943.851
3530003;Mira Estrela;Valor Adicionado Total;2019;R$65.259.543
3529906;Miracatu;Valor Adicionado Total;2019;R$386.805.451
3530102;Mirandópolis;Valor Adicionado Total;2019;R$571.081.986
3530201;Mirante do Paranapanema;Valor Adicionado Total;2019;R$342.840.605
3530300;Mirassol;Valor Adicionado Total;2019;R$1.721.027.751
3530409;Mirassolândia;Valor Adicionado Total;2019;R$164.587.913
3530508;Mococa;Valor Adicionado Total;2019;R$1.939.546.110
3530607;Mogi das Cruzes;Valor Adicionado Total;2019;R$14.025.367.873
3530706;Mogi Guaçu;Valor Adicionado Total;2019;R$5.007.502.901
3530805;Mogi Mirim;Valor Adicionado Total;2019;R$3.899.800.909
3530904;Mombuca;Valor Adicionado Total;2019;R$94.641.856
3531001;Monções;Valor Adicionado Total;2019;R$49.573.677
3531100;Mongaguá;Valor Adicionado Total;2019;R$1.058.901.863
3531209;Monte Alegre do Sul;Valor Adicionado Total;2019;R$177.938.983
3531308;Monte Alto;Valor Adicionado Total;2019;R$1.709.557.672
3531407;Monte Aprazível;Valor Adicionado Total;2019;R$572.561.503
3531506;Monte Azul Paulista;Valor Adicionado Total;2019;R$510.870.724
3531605;Monte Castelo;Valor Adicionado Total;2019;R$93.962.200
3531803;Monte Mor;Valor Adicionado Total;2019;R$2.931.681.756
3531704;Monteiro Lobato;Valor Adicionado Total;2019;R$61.631.840
3531902;Morro Agudo;Valor Adicionado Total;2019;R$884.137.381
3532009;Morungaba;Valor Adicionado Total;2019;R$441.798.074
3532058;Motuca;Valor Adicionado Total;2019;R$85.097.285
3532108;Murutinga do Sul;Valor Adicionado Total;2019;R$69.710.659
3532157;Nantes;Valor Adicionado Total;2019;R$98.728.334
3532207;Narandiba;Valor Adicionado Total;2019;R$140.960.869
3532306;Natividade da Serra;Valor Adicionado Total;2019;R$71.100.270
3532405;Nazaré Paulista;Valor Adicionado Total;2019;R$325.499.807
3532504;Neves Paulista;Valor Adicionado Total;2019;R$199.186.906
3532603;Nhandeara;Valor Adicionado Total;2019;R$286.578.390
3532702;Nipoã;Valor Adicionado Total;2019;R$84.975.741
3532801;Nova Aliança;Valor Adicionado Total;2019;R$141.332.168
3532827;Nova Campina;Valor Adicionado Total;2019;R$112.529.340
3532843;Nova Canaã Paulista;Valor Adicionado Total;2019;R$37.320.124
3532868;Nova Castilho;Valor Adicionado Total;2019;R$44.905.514
3532900;Nova Europa;Valor Adicionado Total;2019;R$198.726.152
3533007;Nova Granada;Valor Adicionado Total;2019;R$407.410.895
3533106;Nova Guataporanga;Valor Adicionado Total;2019;R$32.037.185
3533205;Nova Independência;Valor Adicionado Total;2019;R$127.178.054
3533304;Nova Luzitânia;Valor Adicionado Total;2019;R$44.787.857
3533403;Nova Odessa;Valor Adicionado Total;2019;R$3.283.876.306
3533254;Novais;Valor Adicionado Total;2019;R$62.883.796
3533502;Novo Horizonte;Valor Adicionado Total;2019;R$1.026.985.723
3533601;Nuporanga;Valor Adicionado Total;2019;R$369.895.316
3533700;Ocauçu;Valor Adicionado Total;2019;R$102.472.100
3533809;Óleo;Valor Adicionado Total;2019;R$91.596.853
3533908;Olímpia;Valor Adicionado Total;2019;R$1.904.768.011
3534005;Onda Verde;Valor Adicionado Total;2019;R$150.023.113
3534104;Oriente;Valor Adicionado Total;2019;R$91.811.501
3534203;Orindiúva;Valor Adicionado Total;2019;R$272.209.918
3534302;Orlândia;Valor Adicionado Total;2019;R$1.522.644.184
3534401;Osasco;Valor Adicionado Total;2019;R$64.667.341.721
3534500;Oscar Bressane;Valor Adicionado Total;2019;R$86.879.202
3534609;Osvaldo Cruz;Valor Adicionado Total;2019;R$739.146.516
3534708;Ourinhos;Valor Adicionado Total;2019;R$3.017.339.246
3534807;Ouro Verde;Valor Adicionado Total;2019;R$112.150.618
3534757;Ouroeste;Valor Adicionado Total;2019;R$339.618.876
3534906;Pacaembu;Valor Adicionado Total;2019;R$272.156.016
3535002;Palestina;Valor Adicionado Total;2019;R$306.715.359
3535101;Palmares Paulista;Valor Adicionado Total;2019;R$117.723.068
3535200;Palmeira d'Oeste;Valor Adicionado Total;2019;R$178.255.188
3535309;Palmital;Valor Adicionado Total;2019;R$606.950.660
3535408;Panorama;Valor Adicionado Total;2019;R$260.491.561
3535507;Paraguaçu Paulista;Valor Adicionado Total;2019;R$1.386.035.129
3535606;Paraibuna;Valor Adicionado Total;2019;R$275.179.631
3535705;Paraíso;Valor Adicionado Total;2019;R$150.838.147
3535804;Paranapanema;Valor Adicionado Total;2019;R$695.808.352
3535903;Paranapuã;Valor Adicionado Total;2019;R$121.615.191
3536000;Parapuã;Valor Adicionado Total;2019;R$319.561.678
3536109;Pardinho;Valor Adicionado Total;2019;R$249.586.180
3536208;Pariquera-Açu;Valor Adicionado Total;2019;R$490.570.091
3536257;Parisi;Valor Adicionado Total;2019;R$92.187.483
3536307;Patrocínio Paulista;Valor Adicionado Total;2019;R$636.832.431
3536406;Paulicéia;Valor Adicionado Total;2019;R$152.844.459
3536505;Paulínia;Valor Adicionado Total;2019;R$31.336.947.715
3536570;Paulistânia;Valor Adicionado Total;2019;R$33.656.921
3536604;Paulo de Faria;Valor Adicionado Total;2019;R$212.341.318
3536703;Pederneiras;Valor Adicionado Total;2019;R$1.691.647.175
3536802;Pedra Bela;Valor Adicionado Total;2019;R$87.889.138
3536901;Pedranópolis;Valor Adicionado Total;2019;R$60.969.183
3537008;Pedregulho;Valor Adicionado Total;2019;R$1.024.859.545
3537107;Pedreira;Valor Adicionado Total;2019;R$1.099.166.774
3537156;Pedrinhas Paulista;Valor Adicionado Total;2019;R$119.152.610
3537206;Pedro de Toledo;Valor Adicionado Total;2019;R$145.176.614
3537305;Penápolis;Valor Adicionado Total;2019;R$1.487.856.249
3537404;Pereira Barreto;Valor Adicionado Total;2019;R$697.907.981
3537503;Pereiras;Valor Adicionado Total;2019;R$181.807.696
3537602;Peruíbe;Valor Adicionado Total;2019;R$1.593.552.137
3537701;Piacatu;Valor Adicionado Total;2019;R$92.406.651
3537800;Piedade;Valor Adicionado Total;2019;R$1.207.037.306
3537909;Pilar do Sul;Valor Adicionado Total;2019;R$672.987.494
3538006;Pindamonhangaba;Valor Adicionado Total;2019;R$6.936.341.864
3538105;Pindorama;Valor Adicionado Total;2019;R$341.032.640
3538204;Pinhalzinho;Valor Adicionado Total;2019;R$258.236.298
3538303;Piquerobi;Valor Adicionado Total;2019;R$53.026.831
3538501;Piquete;Valor Adicionado Total;2019;R$155.807.796
3538600;Piracaia;Valor Adicionado Total;2019;R$497.267.912
3538709;Piracicaba;Valor Adicionado Total;2019;R$21.509.463.328
3538808;Piraju;Valor Adicionado Total;2019;R$726.360.095
3538907;Pirajuí;Valor Adicionado Total;2019;R$452.935.634
3539004;Pirangi;Valor Adicionado Total;2019;R$249.930.097
3539103;Pirapora do Bom Jesus;Valor Adicionado Total;2019;R$438.505.555
3539202;Pirapozinho;Valor Adicionado Total;2019;R$636.342.774
3539301;Pirassununga;Valor Adicionado Total;2019;R$2.472.192.213
3539400;Piratininga;Valor Adicionado Total;2019;R$224.431.787
3539509;Pitangueiras;Valor Adicionado Total;2019;R$992.183.763
3539608;Planalto;Valor Adicionado Total;2019;R$122.635.075
3539707;Platina;Valor Adicionado Total;2019;R$83.556.380
3539806;Poá;Valor Adicionado Total;2019;R$2.772.776.568
3539905;Poloni;Valor Adicionado Total;2019;R$110.207.998
3540002;Pompéia;Valor Adicionado Total;2019;R$1.096.573.526
3540101;Pongaí;Valor Adicionado Total;2019;R$70.194.086
3540200;Pontal;Valor Adicionado Total;2019;R$809.679.206
3540259;Pontalinda;Valor Adicionado Total;2019;R$74.758.528
3540309;Pontes Gestal;Valor Adicionado Total;2019;R$74.433.443
3540408;Populina;Valor Adicionado Total;2019;R$94.431.896
3540507;Porangaba;Valor Adicionado Total;2019;R$178.959.984
3540606;Porto Feliz;Valor Adicionado Total;2019;R$2.377.694.292
3540705;Porto Ferreira;Valor Adicionado Total;2019;R$1.793.681.723
3540754;Potim;Valor Adicionado Total;2019;R$218.528.849
3540804;Potirendaba;Valor Adicionado Total;2019;R$419.092.597
3540853;Pracinha;Valor Adicionado Total;2019;R$32.040.209
3540903;Pradópolis;Valor Adicionado Total;2019;R$556.148.421
3541000;Praia Grande;Valor Adicionado Total;2019;R$7.096.902.284
3541059;Pratânia;Valor Adicionado Total;2019;R$109.199.939
3541109;Presidente Alves;Valor Adicionado Total;2019;R$71.556.769
3541208;Presidente Bernardes;Valor Adicionado Total;2019;R$293.816.242
3541307;Presidente Epitácio;Valor Adicionado Total;2019;R$797.792.393
3541406;Presidente Prudente;Valor Adicionado Total;2019;R$7.506.872.340
3541505;Presidente Venceslau;Valor Adicionado Total;2019;R$718.374.712
3541604;Promissão;Valor Adicionado Total;2019;R$1.207.614.586
3541653;Quadra;Valor Adicionado Total;2019;R$107.360.042
3541703;Quatá;Valor Adicionado Total;2019;R$437.131.201
3541802;Queiroz;Valor Adicionado Total;2019;R$732.589.684
3541901;Queluz;Valor Adicionado Total;2019;R$300.663.250
3542008;Quintana;Valor Adicionado Total;2019;R$148.505.778
3542107;Rafard;Valor Adicionado Total;2019;R$283.231.645
3542206;Rancharia;Valor Adicionado Total;2019;R$864.153.861
3542305;Redenção da Serra;Valor Adicionado Total;2019;R$53.537.144
3542404;Regente Feijó;Valor Adicionado Total;2019;R$641.529.363
3542503;Reginópolis;Valor Adicionado Total;2019;R$140.988.264
3542602;Registro;Valor Adicionado Total;2019;R$1.873.159.525
3542701;Restinga;Valor Adicionado Total;2019;R$165.856.014
3542800;Ribeira;Valor Adicionado Total;2019;R$46.973.650
3542909;Ribeirão Bonito;Valor Adicionado Total;2019;R$284.666.243
3543006;Ribeirão Branco;Valor Adicionado Total;2019;R$287.842.560
3543105;Ribeirão Corrente;Valor Adicionado Total;2019;R$141.605.671
3543204;Ribeirão do Sul;Valor Adicionado Total;2019;R$144.180.876
3543238;Ribeirão dos Índios;Valor Adicionado Total;2019;R$37.680.082
3543253;Ribeirão Grande;Valor Adicionado Total;2019;R$182.225.085
3543303;Ribeirão Pires;Valor Adicionado Total;2019;R$2.766.935.458
3543402;Ribeirão Preto;Valor Adicionado Total;2019;R$31.608.002.936
3543600;Rifaina;Valor Adicionado Total;2019;R$112.298.520
3543709;Rincão;Valor Adicionado Total;2019;R$182.345.630
3543808;Rinópolis;Valor Adicionado Total;2019;R$287.882.988
3543907;Rio Claro;Valor Adicionado Total;2019;R$9.030.182.332
3544004;Rio das Pedras;Valor Adicionado Total;2019;R$1.035.974.092
3544103;Rio Grande da Serra;Valor Adicionado Total;2019;R$645.938.906
3544202;Riolândia;Valor Adicionado Total;2019;R$212.433.332
3543501;Riversul;Valor Adicionado Total;2019;R$64.493.865
3544251;Rosana;Valor Adicionado Total;2019;R$1.487.727.415
3544301;Roseira;Valor Adicionado Total;2019;R$267.503.930
3544400;Rubiácea;Valor Adicionado Total;2019;R$63.301.667
3544509;Rubinéia;Valor Adicionado Total;2019;R$81.226.046
3544608;Sabino;Valor Adicionado Total;2019;R$101.321.270
3544707;Sagres;Valor Adicionado Total;2019;R$37.887.915
3544806;Sales;Valor Adicionado Total;2019;R$136.984.081
3544905;Sales Oliveira;Valor Adicionado Total;2019;R$3.146.827.206
3545001;Salesópolis;Valor Adicionado Total;2019;R$200.427.703
3545100;Salmourão;Valor Adicionado Total;2019;R$77.819.054
3545159;Saltinho;Valor Adicionado Total;2019;R$211.829.971
3545209;Salto;Valor Adicionado Total;2019;R$6.381.220.324
3545308;Salto de Pirapora;Valor Adicionado Total;2019;R$1.632.877.782
3545407;Salto Grande;Valor Adicionado Total;2019;R$208.124.855
3545506;Sandovalina;Valor Adicionado Total;2019;R$354.133.576
3545605;Santa Adélia;Valor Adicionado Total;2019;R$309.097.568
3545704;Santa Albertina;Valor Adicionado Total;2019;R$139.734.128
3545803;Santa Bárbara d'Oeste;Valor Adicionado Total;2019;R$5.382.723.728
3546009;Santa Branca;Valor Adicionado Total;2019;R$245.633.166
3546108;Santa Clara d'Oeste;Valor Adicionado Total;2019;R$71.077.247
3546207;Santa Cruz da Conceição;Valor Adicionado Total;2019;R$117.437.894
3546256;Santa Cruz da Esperança;Valor Adicionado Total;2019;R$52.299.711
3546306;Santa Cruz das Palmeiras;Valor Adicionado Total;2019;R$499.391.853
3546405;Santa Cruz do Rio Pardo;Valor Adicionado Total;2019;R$1.766.815.556
3546504;Santa Ernestina;Valor Adicionado Total;2019;R$90.559.195
3546603;Santa Fé do Sul;Valor Adicionado Total;2019;R$1.087.187.606
3546702;Santa Gertrudes;Valor Adicionado Total;2019;R$1.747.308.064
3546801;Santa Isabel;Valor Adicionado Total;2019;R$1.311.048.898
3546900;Santa Lúcia;Valor Adicionado Total;2019;R$112.450.967
3547007;Santa Maria da Serra;Valor Adicionado Total;2019;R$120.167.908
3547106;Santa Mercedes;Valor Adicionado Total;2019;R$53.659.434
3547502;Santa Rita do Passa Quatro;Valor Adicionado Total;2019;R$614.803.554
3547403;Santa Rita d'Oeste;Valor Adicionado Total;2019;R$59.949.180
3547601;Santa Rosa de Viterbo;Valor Adicionado Total;2019;R$596.166.633
3547650;Santa Salete;Valor Adicionado Total;2019;R$32.667.904
3547205;Santana da Ponte Pensa;Valor Adicionado Total;2019;R$33.518.746
3547304;Santana de Parnaíba;Valor Adicionado Total;2019;R$7.721.312.325
3547700;Santo Anastácio;Valor Adicionado Total;2019;R$381.768.561
3547809;Santo André;Valor Adicionado Total;2019;R$26.302.908.202
3547908;Santo Antônio da Alegria;Valor Adicionado Total;2019;R$145.703.530
3548005;Santo Antônio de Posse;Valor Adicionado Total;2019;R$1.016.920.810
3548054;Santo Antônio do Aracanguá;Valor Adicionado Total;2019;R$200.840.660
3548104;Santo Antônio do Jardim;Valor Adicionado Total;2019;R$157.968.938
3548203;Santo Antônio do Pinhal;Valor Adicionado Total;2019;R$114.366.132
3548302;Santo Expedito;Valor Adicionado Total;2019;R$37.974.238
3548401;Santópolis do Aguapeí;Valor Adicionado Total;2019;R$64.886.423
3548500;Santos;Valor Adicionado Total;2019;R$19.837.004.871
3548609;São Bento do Sapucaí;Valor Adicionado Total;2019;R$202.772.761
3548708;São Bernardo do Campo;Valor Adicionado Total;2019;R$41.580.765.636
3548807;São Caetano do Sul;Valor Adicionado Total;2019;R$11.546.893.067
3548906;São Carlos;Valor Adicionado Total;2019;R$10.306.050.369
3549003;São Francisco;Valor Adicionado Total;2019;R$44.644.983
3549102;São João da Boa Vista;Valor Adicionado Total;2019;R$2.948.993.110
3549201;São João das Duas Pontes;Valor Adicionado Total;2019;R$44.397.757
3549250;São João de Iracema;Valor Adicionado Total;2019;R$36.825.680
3549300;São João do Pau d'Alho;Valor Adicionado Total;2019;R$44.696.956
3549409;São Joaquim da Barra;Valor Adicionado Total;2019;R$1.311.170.225
3549508;São José da Bela Vista;Valor Adicionado Total;2019;R$162.986.892
3549607;São José do Barreiro;Valor Adicionado Total;2019;R$48.880.778
3549706;São José do Rio Pardo;Valor Adicionado Total;2019;R$1.717.682.692
3549805;São José do Rio Preto;Valor Adicionado Total;2019;R$16.894.034.357
